resume_id,degree,bipartite_degree_centrality,pagerank,is_isolate,component_size,community_global,community_size,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_009341,4,0.0016,3.302736316516863e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009342,9,0.0036,5.48454886322925e-05,0,3102,1,1571,5,1,7,5,1.0,-0.0,0.0
R_009343,15,0.006,9.020894857695237e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009344,10,0.004,6.357957620428465e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_009345,13,0.0052,7.992279090933852e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009346,10,0.004,6.626524611025331e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009347,5,0.002,3.930111875025576e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_009348,6,0.0024,4.507470130597216e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_009349,3,0.0012,2.8067744709920603e-05,0,1565,2,1565,8,1,5,8,1.0,-0.0,0.0
R_009350,23,0.0092,0.00013086666820425207,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_009351,7,0.0028,4.841420559984247e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009352,10,0.004,6.722624000718677e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_009353,6,0.0024,4.0470842731415e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_009354,5,0.002,3.680207309327437e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_009355,4,0.0016,3.225381610786877e-05,0,1562,3,1562,5,3,6,3,0.6,0.9502705392332348,0.8649735207179272
R_009356,14,0.0056,8.609969961832554e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009357,6,0.0024,4.0252116019413884e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_009358,4,0.0016,3.377102578453455e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009359,7,0.0028,4.903203379620195e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_009360,7,0.0028,4.990840814435768e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_009361,15,0.006,9.050119139753714e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009362,14,0.0056,8.218970702385868e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009363,8,0.0032,5.418929149161901e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009364,9,0.0036,5.509707876029496e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_009365,3,0.0012,2.7511886675058105e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009366,7,0.0028,4.6002846340519725e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_009367,7,0.0028,4.7273852680136066e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_009368,4,0.0016,3.1122643233499204e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_009369,8,0.0032,5.201947919482202e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009370,5,0.002,3.684552577450501e-05,0,1562,3,1562,5,3,6,3,0.6,0.9502705392332348,0.8649735207179272
R_009371,12,0.0048,7.494162851932301e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009372,6,0.0024,4.130860864030327e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_009373,12,0.0048,7.223075727611923e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_009374,7,0.0028,5.074479396712279e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_009375,3,0.0012,2.6378821251283948e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_009376,27,0.0108,0.00015244862409977036,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_009377,18,0.0072,9.736120989159272e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_009378,7,0.0028,4.6916296143594107e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009379,7,0.0028,4.6998873008747134e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009380,2,0.0008,2.260105557902868e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009381,12,0.0048,6.924557620808386e-05,0,3102,1,1571,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_009382,9,0.0036,6.162179010895438e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_009383,6,0.0024,4.235590835670598e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009384,5,0.002,3.554768849674765e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_009385,5,0.002,3.6241119506004296e-05,0,3102,1,1571,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_009386,8,0.0032,4.956937413777108e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_009387,14,0.0056,7.760685954895201e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_009388,2,0.0008,2.2486391003780095e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009389,8,0.0032,5.031485908431873e-05,0,3102,1,1571,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_009390,4,0.0016,3.4151214663296394e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_009391,7,0.0028,4.6782239576115016e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009392,15,0.006,9.457090920030112e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_009393,8,0.0032,5.381826218530831e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009394,4,0.0016,3.1568679622265644e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_009395,4,0.0016,3.3989928691246656e-05,0,1565,2,1565,8,1,5,8,1.0,-0.0,0.0
R_009396,9,0.0036,5.720707741769799e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009397,15,0.006,8.797280267248146e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_009398,2,0.0008,2.2428780869888285e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009399,7,0.0028,4.6883365832858817e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009400,4,0.0016,3.19101656513279e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_009401,12,0.0048,6.805398888545863e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_009402,8,0.0032,5.5814654177552926e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_009403,6,0.0024,4.196565779844027e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_009404,9,0.0036,5.48904547920879e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_009405,23,0.0092,0.00013171572101291568,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009406,21,0.0084,0.00011667326207503841,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009407,4,0.0016,3.436965947779921e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_009408,11,0.0044,6.676477767737099e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_009409,6,0.0024,4.112514226881968e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_009410,4,0.0016,3.137093311159178e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009411,5,0.002,3.809353146847699e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009412,23,0.0092,0.0001258638302747936,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009413,4,0.0016,3.225740589643699e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_009414,16,0.0064,8.800749302953667e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_009415,9,0.0036,5.80243305305313e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_009416,2,0.0008,2.2775867001279602e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_009417,1,0.0004,1.749855820671879e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009418,2,0.0008,2.297720997330929e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_009419,7,0.0028,4.8703733226735646e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009420,18,0.0072,0.00010470687526884359,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_009421,7,0.0028,5.077863135112126e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_009422,4,0.0016,3.121559358716976e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_009423,4,0.0016,3.2912595474573e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_009424,4,0.0016,3.1190868993513674e-05,0,3102,1,1571,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_009425,6,0.0024,4.465597878424816e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_009426,4,0.0016,3.141082162988384e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_009427,11,0.0044,6.416226166301511e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_009428,6,0.0024,4.118454989806482e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_009429,5,0.002,3.6627818622725095e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_009430,4,0.0016,3.132080655135123e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_009431,5,0.002,3.8817844130564606e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_009432,7,0.0028,4.559586239973887e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_009433,12,0.0048,7.141554296453909e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009434,9,0.0036,5.7845017094095175e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009435,9,0.0036,5.8859299398426705e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_009436,7,0.0028,4.683152880136411e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009437,12,0.0048,7.30383308691849e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_009438,6,0.0024,4.5018734097166696e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009439,3,0.0012,2.6949645862506972e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009440,14,0.0056,8.820014477041613e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009441,5,0.002,3.7025519739635416e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_009442,11,0.0044,6.515885083456014e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_009443,14,0.0056,7.869003506342934e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_009444,3,0.0012,2.752339990089821e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_009445,8,0.0032,4.977268687026729e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_009446,17,0.0068,9.336774095158527e-05,0,3102,1,1571,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_009447,7,0.0028,4.811101070662676e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009448,9,0.0036,5.5157693723181704e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_009449,5,0.002,3.777478201297066e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_009450,11,0.0044,6.436016341345623e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009451,6,0.0024,4.168441255059457e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_009452,9,0.0036,5.4800026438024096e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_009453,9,0.0036,5.710015477797352e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009454,9,0.0036,5.71898533817571e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_009455,4,0.0016,3.250316383972568e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_009456,6,0.0024,4.0863457293080564e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_009457,7,0.0028,5.073678569078348e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_009458,6,0.0024,4.365904419764032e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_009459,10,0.004,6.217597464538605e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009460,8,0.0032,5.0386582078449265e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009461,13,0.0052,7.382613328282939e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_009462,11,0.0044,6.502177135121944e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_009463,7,0.0028,4.9317704280198304e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009464,4,0.0016,3.1334109394415925e-05,0,3102,1,1571,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_009465,6,0.0024,4.1957876369926936e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_009466,6,0.0024,4.15286722481734e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_009467,4,0.0016,3.236264143607594e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_009468,4,0.0016,3.240593243214183e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_009469,3,0.0012,2.764436763617898e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009470,3,0.0012,2.6651569349686286e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_009471,13,0.0052,7.323110811342613e-05,0,3102,1,1571,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_009472,7,0.0028,4.684159257702219e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_009473,8,0.0032,5.1020419403329844e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_009474,12,0.0048,7.062545612663184e-05,0,3102,1,1571,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_009475,10,0.004,6.549390521718389e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009476,18,0.0072,0.0001003129353965253,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009477,8,0.0032,5.438469196916849e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_009478,6,0.0024,4.0728275701018304e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_009479,4,0.0016,3.362962126534118e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_009480,9,0.0036,5.7970333222267374e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_009481,10,0.004,6.50851929250528e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009482,11,0.0044,6.761289745423509e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009483,15,0.006,8.404146333547604e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_009484,16,0.0064,8.75768712284732e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_009485,7,0.0028,4.709556539419311e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_009486,3,0.0012,2.8814977864802057e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_009487,15,0.006,8.297331061746708e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_009488,21,0.0084,0.00011024109945491267,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_009489,13,0.0052,7.880596170751794e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_009490,4,0.0016,3.351065709794057e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_009491,12,0.0048,6.851815235310302e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_009492,3,0.0012,2.6451438422367104e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_009493,6,0.0024,4.248172307925402e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_009494,10,0.004,6.413079024958834e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009495,6,0.0024,4.2749466128013046e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_009496,9,0.0036,5.7476592635487854e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009497,7,0.0028,4.604186624879947e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_009498,5,0.002,3.842290907059489e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009499,5,0.002,3.710193556986971e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009500,7,0.0028,4.875403385421234e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009501,2,0.0008,2.2197115322130285e-05,0,3102,1,1571,6,4,2,2,0.3333333333333333,1.3296613488547582,0.9591479170272448
R_009502,5,0.002,3.608467069525867e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009503,8,0.0032,5.2150110419889575e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_009504,8,0.0032,5.37880456386402e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009505,3,0.0012,2.6184482976870844e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009506,2,0.0008,2.320979620995594e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_009507,3,0.0012,2.7606472541528828e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009508,2,0.0008,2.1502394221053085e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009509,10,0.004,6.012849928953849e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_009510,6,0.0024,4.2244098605888365e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009511,13,0.0052,7.418927204288331e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_009512,6,0.0024,4.1922851654667093e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_009513,7,0.0028,4.8869850788710976e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_009514,6,0.0024,4.181732506216271e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_009515,11,0.0044,6.994135868815324e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_009516,8,0.0032,5.037103696571898e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_009517,6,0.0024,4.094027602790556e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009518,5,0.002,3.7772547764309284e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009519,7,0.0028,4.858746245329492e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_009520,2,0.0008,2.245451883828203e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_009521,7,0.0028,4.4781137560624604e-05,0,3102,1,1571,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_009522,2,0.0008,2.2456491583274456e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009523,8,0.0032,5.2797627073204285e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_009524,10,0.004,6.693987225839045e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_009525,2,0.0008,2.1819839585787072e-05,0,3102,1,1571,6,2,7,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_009526,3,0.0012,2.6383512660886603e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_009527,6,0.0024,4.2244994770026624e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009528,7,0.0028,4.5765842769680634e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_009529,7,0.0028,4.5190691833993054e-05,0,3102,1,1571,5,2,7,3,0.6,0.6730116670092565,0.9709505944546688
R_009530,6,0.0024,4.087257729470757e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_009531,21,0.0084,0.00011662082519847293,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009532,11,0.0044,6.967153033361394e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009533,14,0.0056,8.208159074270317e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009534,17,0.0068,9.67971045179659e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009535,5,0.002,3.775322050500745e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009536,12,0.0048,7.256256458098875e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_009537,9,0.0036,5.546648315380038e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_009538,5,0.002,3.830525950011286e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_009539,1,0.0004,1.7645483453975086e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_009540,2,0.0008,2.200455445002415e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_009541,6,0.0024,4.4482243328096e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_009542,6,0.0024,4.316324234723159e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_009543,11,0.0044,6.769545436432445e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_009544,6,0.0024,4.2166559032296836e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_009545,9,0.0036,5.7364362109015206e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009546,10,0.004,6.391773923279795e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009547,8,0.0032,5.174476301608075e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_009548,5,0.002,3.779878023965589e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_009549,10,0.004,6.234325904869502e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009550,10,0.004,6.062258696711604e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_009551,8,0.0032,5.212654655632108e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_009552,23,0.0092,0.00013697358872655037,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_009553,7,0.0028,4.8202940286114355e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_009554,13,0.0052,7.879815618846815e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_009555,10,0.004,6.003995488789233e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_009556,10,0.004,5.9814084499064525e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_009557,6,0.0024,4.345055395236581e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_009558,7,0.0028,4.86450983099293e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009559,2,0.0008,2.182963403610288e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_009560,7,0.0028,4.6012111059058176e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_009561,7,0.0028,4.785951150866737e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_009562,14,0.0056,8.275600787384173e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_009563,27,0.0108,0.00014118325617426495,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_009564,6,0.0024,4.2744606930861874e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_009565,8,0.0032,5.086460186858668e-05,0,3102,1,1571,5,2,7,4,0.8,0.5004024235381879,0.7219280948873623
R_009566,14,0.0056,8.57848633529088e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_009567,6,0.0024,4.273414870000782e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_009568,9,0.0036,6.226489307214209e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_009569,21,0.0084,0.00011639272778893644,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_009570,24,0.0096,0.000135027999137163,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_009571,9,0.0036,5.684185125238301e-05,0,1562,3,1562,5,3,6,3,0.6,0.9502705392332348,0.8649735207179272
R_009572,5,0.002,4.009594247784568e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_009573,14,0.0056,7.853090169821392e-05,0,3102,1,1571,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_009574,8,0.0032,5.2981310862406915e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_009575,4,0.0016,3.324971578213086e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009576,8,0.0032,5.035822414013802e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_009577,8,0.0032,4.972971485286856e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_009578,11,0.0044,6.972103096867774e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_009579,7,0.0028,4.913736191766185e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_009580,15,0.006,8.691560972208131e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_009581,7,0.0028,5.02274705668162e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
