resume_id,degree,bipartite_degree_centrality,pagerank,is_isolate,component_size,community_global,community_size,n_skills,n_skill_communities,dominant_skill_community,dominant_skill_community_count,dominant_skill_community_share,skill_community_entropy,skill_community_entropy_normalized
R_007886,11,0.0044,6.893856965250608e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_007887,7,0.0028,5.0194760539990666e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_007888,8,0.0032,5.294299127540012e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_007889,13,0.0052,8.738810509362755e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_007890,8,0.0032,5.2823291731432345e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_007891,5,0.002,3.789923348854962e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_007892,11,0.0044,6.76942705490614e-05,0,3102,1,1571,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_007893,6,0.0024,4.537996299948538e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_007894,8,0.0032,5.4636989586133574e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_007895,5,0.002,3.910697935015295e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_007896,4,0.0016,3.362032011641985e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_007897,8,0.0032,5.5994927763553116e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_007898,8,0.0032,5.5650334165198256e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_007899,6,0.0024,4.630757069534992e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_007900,7,0.0028,4.9535617641534305e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_007901,6,0.0024,4.483177991187543e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_007902,3,0.0012,2.691854681535405e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_007903,6,0.0024,4.591594689062746e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_007904,3,0.0012,2.735318601346429e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_007905,3,0.0012,2.790846185041653e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_007906,6,0.0024,4.4824332425569646e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_007907,9,0.0036,5.873431822269563e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_007908,15,0.006,9.081494392751283e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_007909,9,0.0036,6.095566433212207e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_007910,5,0.002,3.896849649908668e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_007911,9,0.0036,5.773189720879362e-05,0,3102,1,1571,7,2,7,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_007912,14,0.0056,8.354924851878279e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_007913,1,0.0004,1.754538642789482e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_007914,3,0.0012,2.909887870199414e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_007915,8,0.0032,5.4003962883477755e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_007916,7,0.0028,5.338556711179612e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_007917,11,0.0044,7.302600784893743e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_007918,9,0.0036,6.03929057144411e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_007919,4,0.0016,3.3178170458291863e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_007920,14,0.0056,9.033083442612181e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_007921,5,0.002,4.1227987405343656e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_007922,5,0.002,3.8012181301958995e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_007923,11,0.0044,6.946760863713883e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_007924,8,0.0032,5.281879380933384e-05,0,3102,1,1571,7,2,7,5,0.7142857142857143,0.5982695885852573,0.8631205685666311
R_007925,13,0.0052,7.802677479488149e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_007926,11,0.0044,7.241552898158623e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_007927,9,0.0036,5.7844408607337016e-05,0,3102,1,1571,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_007928,4,0.0016,3.536973920768901e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_007929,10,0.004,6.534445938524899e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_007930,11,0.0044,7.071877649777199e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_007931,9,0.0036,6.152831097020764e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_007932,3,0.0012,2.9118754015133447e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_007933,15,0.006,9.009928487613475e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_007934,7,0.0028,4.939583291095542e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_007935,10,0.004,7.083224300852854e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_007936,12,0.0048,7.337294942113725e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_007937,9,0.0036,6.069899282181542e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_007938,8,0.0032,5.311096852009279e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_007939,10,0.004,6.342600672045582e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_007940,10,0.004,6.65629700241086e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_007941,8,0.0032,5.3080590587937136e-05,0,3102,1,1571,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_007942,5,0.002,3.91127997118133e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_007943,3,0.0012,2.842854600641818e-05,0,1562,3,1562,5,3,6,3,0.6,0.9502705392332348,0.8649735207179272
R_007944,8,0.0032,5.442271482103011e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_007945,3,0.0012,2.7921039771601132e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_007946,7,0.0028,4.96802713631718e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_007947,13,0.0052,8.203621945336691e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_007948,8,0.0032,5.442654996190405e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_007949,3,0.0012,2.863721693698561e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_007950,7,0.0028,4.8864437637908116e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_007951,7,0.0028,4.942436522741381e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_007952,11,0.0044,6.863612090779685e-05,0,3102,1,1571,6,4,7,3,0.5,1.242453324894,0.8962406251802889
R_007953,4,0.0016,3.3906104001743764e-05,0,1562,3,1562,5,2,6,4,0.8,0.5004024235381879,0.7219280948873623
R_007954,12,0.0048,8.033135741720223e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_007955,7,0.0028,5.2774301577357765e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_007956,15,0.006,9.213811271314309e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_007957,11,0.0044,6.776515705927979e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_007958,4,0.0016,3.3268158154559836e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_007959,11,0.0044,6.994471003299252e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_007960,10,0.004,6.626813976939724e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_007961,6,0.0024,4.242855845422292e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_007962,2,0.0008,2.2625699097200893e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_007963,6,0.0024,4.373061215594696e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_007964,7,0.0028,4.7791501744722664e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_007965,13,0.0052,8.24281705079123e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_007966,4,0.0016,3.394456186547308e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_007967,7,0.0028,5.04856962700045e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_007968,9,0.0036,6.291695591915676e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_007969,10,0.004,6.626939537774511e-05,0,1562,3,1562,7,2,6,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_007970,3,0.0012,2.7884297336487726e-05,0,3102,1,1571,6,3,7,3,0.5,1.0114042647073518,0.920619835714305
R_007971,12,0.0048,7.325864151950743e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_007972,10,0.004,6.392055095361723e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_007973,1,0.0004,1.751267768293139e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_007974,9,0.0036,6.433332151757601e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_007975,6,0.0024,4.330297580636023e-05,0,3102,1,1571,5,4,7,2,0.4,1.3321790402101223,0.9609640474436812
R_007976,8,0.0032,5.726940583775233e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_007977,8,0.0032,5.5323989607213035e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_007978,7,0.0028,4.9552139127732876e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_007979,12,0.0048,7.642599145077151e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_007980,1,0.0004,1.8350113196498052e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_007981,13,0.0052,7.897382923678767e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_007982,7,0.0028,5.0355155061593667e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_007983,9,0.0036,6.497154266242155e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_007984,8,0.0032,5.551990164668908e-05,0,1562,3,1562,8,2,6,7,0.875,0.3767701612564367,0.5435644431995964
R_007985,6,0.0024,4.493218785534733e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_007986,14,0.0056,8.330687644392585e-05,0,3102,1,1571,8,3,7,5,0.625,0.9002560512685369,0.8194483718728035
R_007987,9,0.0036,6.055416620250667e-05,0,1562,3,1562,7,3,6,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_007988,12,0.0048,7.369799260696625e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_007989,5,0.002,3.772732280968398e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_007990,8,0.0032,5.723237973979212e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_007991,11,0.0044,7.402450931296929e-05,0,1550,5,1550,7,1,0,7,1.0,-0.0,0.0
R_007992,3,0.0012,2.9824704402684515e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
R_007993,6,0.0024,4.4856753754319084e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_007994,8,0.0032,5.6020871739384335e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_007995,0,0.0,1.2023710757614017e-05,1,1,30,1,5,1,5,5,1.0,-0.0,0.0
R_007996,3,0.0012,2.8291332946607117e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_007997,7,0.0028,4.746152362161494e-05,0,3102,1,1571,6,2,7,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_007998,10,0.004,6.43450928498597e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_007999,7,0.0028,4.9910662874021835e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_008000,9,0.0036,6.050571518974772e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008001,4,0.0016,3.344448944247794e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_008002,7,0.0028,4.7455127108885936e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_008003,12,0.0048,7.908430330099272e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_008004,11,0.0044,6.77256656174331e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_008005,7,0.0028,5.055022346307645e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_008006,10,0.004,6.324168609004078e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_008007,8,0.0032,5.525009169217335e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_008008,12,0.0048,7.678141268654135e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_008009,4,0.0016,3.403769374811402e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008010,10,0.004,6.367026774342509e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_008011,8,0.0032,5.5817175996173375e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_008012,5,0.002,3.905068511489866e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_008013,13,0.0052,8.013628362790197e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_008014,3,0.0012,2.915117442516977e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_008015,10,0.004,6.636444281495744e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_008016,14,0.0056,8.360959431497525e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_008017,6,0.0024,4.435355997464476e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_008018,4,0.0016,3.385181543633659e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_008019,4,0.0016,3.392035432430948e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_008020,6,0.0024,4.7219895841347226e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_008021,4,0.0016,3.359444140947122e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_008022,9,0.0036,6.056010958053961e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008023,2,0.0008,2.2980247719795476e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_008024,7,0.0028,4.9737001996380846e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_008025,5,0.002,3.773799529776697e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_008026,8,0.0032,5.253421917286813e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_008027,18,0.0072,0.00010221597730917878,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_008028,9,0.0036,5.861197605657382e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_008029,7,0.0028,5.278702603775774e-05,0,1565,2,1565,6,1,5,6,1.0,-0.0,0.0
R_008030,16,0.0064,9.25926533579389e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_008031,7,0.0028,4.859443399161284e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_008032,5,0.002,3.9622364916098174e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_008033,9,0.0036,6.13669998781206e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_008034,8,0.0032,5.4610058377014845e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_008035,11,0.0044,6.771294706477994e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_008036,1,0.0004,1.7329394605650696e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_008037,6,0.0024,4.406743672452405e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008038,8,0.0032,5.915307588411837e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_008039,13,0.0052,7.985878155261822e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_008040,6,0.0024,4.752525403817967e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008041,4,0.0016,3.40229413645396e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_008042,5,0.002,3.76740984759257e-05,0,3102,1,1571,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_008043,3,0.0012,2.8420884164830965e-05,0,1562,3,1562,6,3,6,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008044,18,0.0072,0.00010800320057758632,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_008045,2,0.0008,2.2594748016527382e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_008046,7,0.0028,4.847070638383364e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_008047,9,0.0036,6.123319624968535e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_008048,3,0.0012,2.739047192056377e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_008049,3,0.0012,2.7472318074996325e-05,0,3102,1,1571,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_008050,4,0.0016,3.33078116057336e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_008051,6,0.0024,4.633563722308578e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008052,12,0.0048,7.336632103739079e-05,0,3102,1,1571,8,4,7,5,0.625,1.073542846408523,0.7743974703476992
R_008053,12,0.0048,7.791190426792645e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_008054,7,0.0028,4.742220369731066e-05,0,3102,1,1571,7,3,7,5,0.7142857142857143,0.796311640173813,0.7248340915057598
R_008055,5,0.002,3.7575202891500454e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_008056,5,0.002,3.781565163020639e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_008057,13,0.0052,8.153870014446347e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008058,5,0.002,3.8946646407342654e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_008059,8,0.0032,5.892834648374985e-05,0,1565,2,1565,7,1,5,7,1.0,-0.0,0.0
R_008060,8,0.0032,5.858437889973741e-05,0,1565,2,1565,8,1,5,8,1.0,-0.0,0.0
R_008061,7,0.0028,5.326668382276046e-05,0,1565,2,1565,6,2,5,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_008062,12,0.0048,7.763705613035822e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_008063,9,0.0036,6.120087617506591e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_008064,14,0.0056,9.504181696044276e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008065,6,0.0024,4.2514516142062446e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008066,15,0.006,8.823092943587486e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_008067,7,0.0028,4.8564313026837745e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_008068,7,0.0028,5.153570563687385e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_008069,12,0.0048,7.605582993484706e-05,0,1559,4,1559,8,1,1,8,1.0,-0.0,0.0
R_008070,5,0.002,4.011354445291374e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_008071,4,0.0016,3.405780660392177e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008072,14,0.0056,8.294366555433191e-05,0,3102,1,1571,8,4,7,4,0.5,1.2130075659799042,0.875
R_008073,4,0.0016,3.583892489709941e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008074,6,0.0024,4.275345051887187e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_008075,4,0.0016,3.249334790553582e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_008076,4,0.0016,3.2564263220530464e-05,0,1505,7,1505,5,1,4,5,1.0,-0.0,0.0
R_008077,6,0.0024,4.510739645833395e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_008078,11,0.0044,6.780709278124747e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_008079,5,0.002,3.926122937796217e-05,0,1562,3,1562,6,1,6,6,1.0,-0.0,0.0
R_008080,10,0.004,6.315870023284222e-05,0,3102,1,1571,7,4,7,4,0.5714285714285714,1.1537419427010902,0.8322488896002307
R_008081,5,0.002,3.822221794283499e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_008082,6,0.0024,4.361211104292777e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_008083,7,0.0028,4.997297975971127e-05,0,1562,3,1562,8,3,6,6,0.75,0.7356219397587946,0.6695919455357792
R_008084,6,0.0024,4.5842944765717244e-05,0,1550,5,1550,6,1,0,6,1.0,-0.0,0.0
R_008085,5,0.002,3.739970810932358e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_008086,8,0.0032,5.88701408529397e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_008087,6,0.0024,4.3228356187747374e-05,0,3102,1,1571,5,3,7,3,0.6,0.9502705392332348,0.8649735207179272
R_008088,5,0.002,3.923775565518235e-05,0,1559,4,1559,6,1,1,6,1.0,-0.0,0.0
R_008089,4,0.0016,3.585418348287385e-05,0,1565,2,1565,5,2,5,4,0.8,0.5004024235381879,0.7219280948873623
R_008090,5,0.002,3.9125838487571505e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_008091,4,0.0016,3.34221850965614e-05,0,3102,6,1531,5,1,2,5,1.0,-0.0,0.0
R_008092,10,0.004,6.752068301796644e-05,0,1628,0,1628,7,1,3,7,1.0,-0.0,0.0
R_008093,5,0.002,3.7967059258270814e-05,0,3102,6,1531,6,1,2,6,1.0,-0.0,0.0
R_008094,10,0.004,6.892033786592436e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_008095,6,0.0024,4.4616091281557584e-05,0,1562,3,1562,6,2,6,5,0.8333333333333334,0.4505612088663046,0.6500224216483541
R_008096,7,0.0028,4.8392604293010515e-05,0,3102,6,1531,7,1,2,7,1.0,-0.0,0.0
R_008097,11,0.0044,6.88779190732144e-05,0,3102,1,1571,7,3,7,4,0.5714285714285714,0.9556998911125344,0.8699155297736259
R_008098,6,0.0024,4.675006800493008e-05,0,1565,2,1565,7,2,5,6,0.8571428571428571,0.410116318288409,0.5916727785823274
R_008099,5,0.002,4.01859332363637e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_008100,8,0.0032,5.3129155500863616e-05,0,1505,7,1505,8,1,4,8,1.0,-0.0,0.0
R_008101,3,0.0012,2.750315701503379e-05,0,1505,7,1505,6,1,4,6,1.0,-0.0,0.0
R_008102,4,0.0016,3.3280258835343024e-05,0,3102,1,1571,5,3,2,2,0.4,1.0549201679861442,0.9602297178607612
R_008103,9,0.0036,6.137390773732904e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_008104,6,0.0024,4.302130307512007e-05,0,3102,1,1571,7,4,7,3,0.4285714285714285,1.277034259466139,0.9211854965885544
R_008105,6,0.0024,4.436566223225655e-05,0,1562,3,1562,5,1,6,5,1.0,-0.0,0.0
R_008106,12,0.0048,7.250416758945045e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_008107,6,0.0024,4.5702933972492644e-05,0,1628,0,1628,5,1,3,5,1.0,-0.0,0.0
R_008108,7,0.0028,4.893610431271104e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_008109,6,0.0024,4.344732822435439e-05,0,3102,6,1531,8,1,2,8,1.0,-0.0,0.0
R_008110,9,0.0036,5.8091516646849377e-05,0,1505,7,1505,7,1,4,7,1.0,-0.0,0.0
R_008111,11,0.0044,7.598026445031884e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_008112,8,0.0032,5.313763381049322e-05,0,3102,1,1571,6,2,7,4,0.6666666666666666,0.6365141682948128,0.9182958340544894
R_008113,10,0.004,6.861754886009135e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_008114,9,0.0036,6.370984405615045e-05,0,1550,5,1550,5,1,0,5,1.0,-0.0,0.0
R_008115,9,0.0036,6.0464847120056e-05,0,1559,4,1559,7,1,1,7,1.0,-0.0,0.0
R_008116,8,0.0032,5.7569588122368464e-05,0,1550,5,1550,8,1,0,8,1.0,-0.0,0.0
R_008117,4,0.0016,3.335013181348258e-05,0,1559,4,1559,5,1,1,5,1.0,-0.0,0.0
R_008118,2,0.0008,2.2954814310030204e-05,0,3102,1,1571,6,3,7,4,0.6666666666666666,0.8675632284814612,0.7896900821428474
R_008119,6,0.0024,4.5036588065359436e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_008120,10,0.004,6.740926259064745e-05,0,1628,0,1628,6,1,3,6,1.0,-0.0,0.0
R_008121,6,0.0024,4.708209674473488e-05,0,1565,2,1565,8,2,5,7,0.875,0.3767701612564367,0.5435644431995964
R_008122,9,0.0036,6.12862581684332e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_008123,9,0.0036,6.153450154906252e-05,0,1628,0,1628,8,1,3,8,1.0,-0.0,0.0
R_008124,4,0.0016,3.639922057306685e-05,0,1565,2,1565,5,1,5,5,1.0,-0.0,0.0
