resume_id,job_id,semantic_score,semantic_rank,katz_score,katz_rank,selected_k,prediction_method
R_008069,J_001756,0.8493624925613403,28,0.0034039035930732223,12,50,semantic_katz_consensus
R_009412,J_001756,0.7625618577003479,45,0.0033051242444387817,15,50,semantic_katz_consensus
R_002262,J_001757,0.9121639132499695,6,0.0037154850410410583,20,50,semantic_katz_consensus
R_007678,J_001758,0.888524055480957,23,0.0032835946474902844,37,50,semantic_katz_consensus
R_002089,J_001759,0.7533038854598999,48,0.003182041100595303,39,50,semantic_katz_consensus
R_003017,J_001759,0.7526736855506897,50,0.0038537082540311502,8,50,semantic_katz_consensus
R_005581,J_001759,0.8373440504074097,20,0.003358896570351074,25,50,semantic_katz_consensus
R_001383,J_001760,0.8656797409057617,22,0.00478715399639992,3,50,semantic_katz_consensus
R_004748,J_001760,0.890013575553894,5,0.004417447094615548,10,50,semantic_katz_consensus
R_004868,J_001760,0.8704561591148376,18,0.0038780120492401884,26,50,semantic_katz_consensus
R_006412,J_001761,0.7585994601249695,49,0.0024039655165700507,41,50,semantic_katz_consensus
R_006856,J_001762,0.8778443336486816,20,0.0036971280652253807,24,50,semantic_katz_consensus
R_009305,J_001762,0.8598110675811768,28,0.004897930316738982,3,50,semantic_katz_consensus
R_001885,J_001763,0.8669423460960388,2,0.0034664707458664885,34,50,semantic_katz_consensus
R_002328,J_001763,0.8514251112937927,9,0.0037091102750845895,20,50,semantic_katz_consensus
R_009992,J_001763,0.832135796546936,23,0.003330608546419243,43,50,semantic_katz_consensus
R_001862,J_001764,0.8576037883758545,20,0.003640950440233998,18,50,semantic_katz_consensus
R_008677,J_001764,0.8604532480239868,14,0.0042628590201711745,7,50,semantic_katz_consensus
R_006987,J_001765,0.8503648042678833,34,0.002690372514357218,48,50,semantic_katz_consensus
R_009797,J_001765,0.8795320391654968,14,0.0029832280873279267,18,50,semantic_katz_consensus
R_009894,J_001765,0.884301483631134,7,0.0029648711115122495,20,50,semantic_katz_consensus
R_000691,J_001766,0.8280577659606934,38,0.002993970743034054,50,50,semantic_katz_consensus
R_008498,J_001766,0.8769596815109253,5,0.003039420474164724,46,50,semantic_katz_consensus
R_004216,J_001767,0.846554696559906,45,0.003452127522464433,45,50,semantic_katz_consensus
R_005637,J_001767,0.8583455085754395,36,0.0035501247871997294,40,50,semantic_katz_consensus
R_002060,J_001768,0.8498014211654663,7,0.0033597081779410476,28,50,semantic_katz_consensus
R_008677,J_001768,0.8145288825035095,42,0.004221821464326405,5,50,semantic_katz_consensus
R_000109,J_001769,0.8196333050727844,32,0.003322256427946792,15,50,semantic_katz_consensus
R_004148,J_001769,0.7987980246543884,47,0.003278429911996068,17,50,semantic_katz_consensus
R_005743,J_001769,0.8382712602615356,11,0.003174426780485753,25,50,semantic_katz_consensus
R_006959,J_001769,0.8439028263092041,8,0.0034664707458664885,13,50,semantic_katz_consensus
R_009570,J_001769,0.8303167223930359,22,0.003866856208816368,5,50,semantic_katz_consensus
R_007504,J_001770,0.758465588092804,47,0.003860924151268422,24,50,semantic_katz_consensus
R_003300,J_001771,0.8252154588699341,35,0.004266858010739382,13,50,semantic_katz_consensus
R_004613,J_001771,0.8320272564888,30,0.003805115425458489,37,50,semantic_katz_consensus
R_004767,J_001771,0.8641310334205627,26,0.0055668380337597035,1,50,semantic_katz_consensus
R_002075,J_001773,0.8323179483413696,36,0.0032668608868545532,11,50,semantic_katz_consensus
R_002395,J_001774,0.8179136514663696,46,0.003211111208426279,13,50,semantic_katz_consensus
R_000656,J_001775,0.8568083047866821,1,0.003562475896240388,22,50,semantic_katz_consensus
R_001643,J_001775,0.7915766835212708,39,0.0039409628630603195,9,50,semantic_katz_consensus
R_006109,J_001775,0.7856011986732483,47,0.003970844578481268,8,50,semantic_katz_consensus
R_006246,J_001775,0.8441360592842102,2,0.004061684993360951,6,50,semantic_katz_consensus
R_008990,J_001775,0.8072495460510254,19,0.0032823993788734466,38,50,semantic_katz_consensus
R_009797,J_001776,0.8568302989006042,27,0.004023421635776722,6,50,semantic_katz_consensus
R_001019,J_001777,0.8127564191818237,45,0.00407199970250397,6,50,semantic_katz_consensus
R_006124,J_001777,0.8759928941726685,3,0.004218250420321306,4,50,semantic_katz_consensus
R_007119,J_001777,0.8368256688117981,26,0.0038457545584309784,12,50,semantic_katz_consensus
R_009942,J_001777,0.8567809462547302,15,0.003731790855113681,16,50,semantic_katz_consensus
R_004033,J_001779,0.8308180570602417,48,0.002889997135214568,42,50,semantic_katz_consensus
R_009148,J_001779,0.8754856586456299,14,0.002924630401412039,39,50,semantic_katz_consensus
R_001358,J_001780,0.8504046201705933,35,0.003375231908114526,29,50,semantic_katz_consensus
R_003741,J_001780,0.845235288143158,46,0.0034808139692685436,25,50,semantic_katz_consensus
R_005017,J_001780,0.843898594379425,48,0.0029983533946291263,46,50,semantic_katz_consensus
R_002690,J_001781,0.8111369013786316,24,0.003112685997127874,40,50,semantic_katz_consensus
R_007589,J_001781,0.8038637042045593,35,0.0031959563774342503,36,50,semantic_katz_consensus
R_003297,J_001782,0.8725073933601379,15,0.0038425524136073298,29,50,semantic_katz_consensus
R_009531,J_001782,0.7582263946533203,49,0.004208688271386603,15,50,semantic_katz_consensus
R_003438,J_001783,0.8866209387779236,11,0.004170026490930095,6,50,semantic_katz_consensus
R_001633,J_001784,0.8279975056648254,43,0.003043773602068968,42,50,semantic_katz_consensus
R_006109,J_001785,0.7738316655158997,50,0.0035035240729884643,13,50,semantic_katz_consensus
R_000238,J_001786,0.8785393238067627,14,0.0033696835115934447,17,50,semantic_katz_consensus
R_008813,J_001786,0.8542917966842651,32,0.002954526878678402,36,50,semantic_katz_consensus
R_000285,J_001787,0.8331727981567383,43,0.003190363695376925,22,50,semantic_katz_consensus
R_003880,J_001787,0.852989673614502,25,0.0032310175901948297,18,50,semantic_katz_consensus
R_008862,J_001787,0.8211217522621155,48,0.0029828001407648185,35,50,semantic_katz_consensus
R_000776,J_001788,0.8500937819480896,22,0.004441736127979171,1,50,semantic_katz_consensus
R_003880,J_001788,0.8495925068855286,23,0.003392762514494816,16,50,semantic_katz_consensus
R_000909,J_001789,0.8762961626052856,36,0.003823856062301031,21,50,semantic_katz_consensus
R_004484,J_001789,0.7823830246925354,50,0.003574856528971876,32,50,semantic_katz_consensus
R_007275,J_001789,0.8954222202301025,18,0.0036382057656642866,28,50,semantic_katz_consensus
R_009573,J_001789,0.8929478526115417,22,0.0034668691687387678,40,50,semantic_katz_consensus
R_005979,J_001791,0.8162208199501038,23,0.0028079220235250296,40,50,semantic_katz_consensus
R_008274,J_001791,0.7974647283554077,31,0.0035541090159225226,8,50,semantic_katz_consensus
R_003175,J_001792,0.83009272813797,37,0.004306700297967313,9,50,semantic_katz_consensus
R_003410,J_001795,0.7628557085990906,49,0.003189581611477781,26,50,semantic_katz_consensus
R_003653,J_001796,0.9024025797843933,10,0.0027593144331069536,23,50,semantic_katz_consensus
R_009785,J_001796,0.8605521321296692,49,0.002772063965019891,22,50,semantic_katz_consensus
R_004892,J_001797,0.8593900203704834,46,0.003904307958810623,9,50,semantic_katz_consensus
R_008643,J_001797,0.8756652474403381,20,0.0032923747125258437,43,50,semantic_katz_consensus
R_004168,J_001798,0.8340098857879639,10,0.004645758162277008,7,50,semantic_katz_consensus
R_004319,J_001798,0.7672783732414246,48,0.0040573171036112935,17,50,semantic_katz_consensus
R_004793,J_001798,0.809282124042511,27,0.0036114819095307434,34,50,semantic_katz_consensus
R_005667,J_001798,0.7741492986679077,45,0.00347405554228521,45,50,semantic_katz_consensus
R_009112,J_001798,0.7997060418128967,35,0.0035405774001104405,38,50,semantic_katz_consensus
R_001197,J_001800,0.8402067422866821,46,0.003507906724583537,43,50,semantic_katz_consensus
R_002152,J_001800,0.9112460017204285,5,0.0035469521660669093,38,50,semantic_katz_consensus
R_001032,J_001801,0.79872065782547,44,0.00365371473399235,28,50,semantic_katz_consensus
R_002556,J_001801,0.8560531139373779,38,0.003507877200892708,36,50,semantic_katz_consensus
R_002625,J_001801,0.8609563708305359,35,0.00508515954301943,1,50,semantic_katz_consensus
R_003149,J_001801,0.9000219106674194,1,0.004157690143734851,10,50,semantic_katz_consensus
R_004484,J_001801,0.8000912070274353,41,0.0035736612603550376,29,50,semantic_katz_consensus
R_005332,J_001802,0.8134180903434753,33,0.003916659067851281,4,50,semantic_katz_consensus
R_007263,J_001802,0.7963981032371521,44,0.0031477472098884536,27,50,semantic_katz_consensus
R_007496,J_001802,0.8152371048927307,32,0.0029441678839991397,45,50,semantic_katz_consensus
R_001561,J_001803,0.7533496618270874,42,0.0029238630793583095,33,50,semantic_katz_consensus
R_003410,J_001803,0.7690905332565308,36,0.003141770866804264,24,50,semantic_katz_consensus
R_006581,J_001803,0.8525792360305786,17,0.003199542183284764,20,50,semantic_katz_consensus
R_008442,J_001804,0.8586280941963196,20,0.003446549602252523,45,50,semantic_katz_consensus
R_004767,J_001806,0.8730354905128479,33,0.004962489583893646,8,50,semantic_katz_consensus
R_006421,J_001808,0.8562698364257812,35,0.0036879643391629566,14,50,semantic_katz_consensus
R_007497,J_001810,0.8623998761177063,28,0.0023868038093712114,40,50,semantic_katz_consensus
R_005447,J_001811,0.8348814249038696,18,0.0030947717297207197,36,50,semantic_katz_consensus
R_006241,J_001811,0.8321264386177063,20,0.0031250518680139474,34,50,semantic_katz_consensus
R_008568,J_001811,0.8137124180793762,47,0.0038907911048439558,7,50,semantic_katz_consensus
R_009008,J_001811,0.8481805324554443,7,0.003512289376178609,19,50,semantic_katz_consensus
R_005385,J_001812,0.8809780478477478,7,0.005513847791746555,3,50,semantic_katz_consensus
R_000952,J_001813,0.8834173679351807,2,0.0036063024121911124,37,50,semantic_katz_consensus
R_001827,J_001813,0.8502104878425598,26,0.005138548207904858,2,50,semantic_katz_consensus
R_003946,J_001813,0.7788631916046143,49,0.004310271341972413,10,50,semantic_katz_consensus
R_005640,J_001813,0.8596234321594238,19,0.004110263060088198,13,50,semantic_katz_consensus
R_003008,J_001814,0.7269935011863708,50,0.0034155021419055654,32,50,semantic_katz_consensus
R_006043,J_001814,0.85893315076828,7,0.003292773135398123,46,50,semantic_katz_consensus
R_001108,J_001815,0.8387271761894226,32,0.003839365030629095,22,50,semantic_katz_consensus
R_002127,J_001815,0.8285617232322693,41,0.0042517179415927685,11,50,semantic_katz_consensus
R_006043,J_001815,0.8509228825569153,17,0.0035102972618172128,42,50,semantic_katz_consensus
R_009928,J_001816,0.8758059740066528,4,0.003740954581176105,6,50,semantic_katz_consensus
R_003876,J_001817,0.8591650724411011,21,0.003964469812524799,2,50,semantic_katz_consensus
R_004969,J_001817,0.8347254991531372,46,0.003555319046384775,15,50,semantic_katz_consensus
R_003876,J_001818,0.8686942458152771,19,0.0034043315396363304,20,50,semantic_katz_consensus
R_006436,J_001818,0.8804615139961243,7,0.003634974097149808,14,50,semantic_katz_consensus
R_004892,J_001819,0.8573136329650879,45,0.003605121905419689,19,50,semantic_katz_consensus
R_001651,J_001820,0.7898304462432861,34,0.003308695288443881,43,50,semantic_katz_consensus
R_003748,J_001820,0.7392770648002625,50,0.004017061631665668,13,50,semantic_katz_consensus
R_005194,J_001820,0.8241658806800842,17,0.004682383542835875,3,50,semantic_katz_consensus
R_006382,J_001820,0.7610856890678406,37,0.004128206851186181,10,50,semantic_katz_consensus
R_007570,J_001820,0.8250409364700317,16,0.0034831897446568052,31,50,semantic_katz_consensus
R_001407,J_001821,0.7286697626113892,48,0.003210299600836306,2,50,semantic_katz_consensus
R_003085,J_001821,0.7952205538749695,38,0.0022182856962424773,38,50,semantic_katz_consensus
R_000207,J_001822,0.8922073245048523,2,0.0035884324303202013,31,50,semantic_katz_consensus
R_001933,J_001822,0.8395172953605652,35,0.003547335827093774,35,50,semantic_katz_consensus
R_004472,J_001822,0.8722829818725586,17,0.00434335520221701,7,50,semantic_katz_consensus
R_005341,J_001822,0.8350875973701477,41,0.004634159613444664,4,50,semantic_katz_consensus
R_007089,J_001823,0.824657142162323,6,0.0022326289196445324,49,50,semantic_katz_consensus
R_007203,J_001823,0.8165254592895508,11,0.002345781015371857,37,50,semantic_katz_consensus
R_008015,J_001823,0.8019135594367981,32,0.0024190613001804214,29,50,semantic_katz_consensus
R_001302,J_001824,0.7911807298660278,42,0.004116652587890081,13,50,semantic_katz_consensus
R_009783,J_001824,0.8408209085464478,10,0.003993584205892018,16,50,semantic_katz_consensus
R_008826,J_001825,0.8621010780334473,38,0.0028071251777804706,33,50,semantic_katz_consensus
R_004161,J_001826,0.7890810370445251,46,0.0031796505633616273,44,50,semantic_katz_consensus
R_006246,J_001826,0.7932044267654419,42,0.004225820454894613,7,50,semantic_katz_consensus
R_009033,J_001828,0.7907062768936157,35,0.0031222481460625776,8,50,semantic_katz_consensus
R_008584,J_001829,0.8503495454788208,33,0.00267445036131146,21,50,semantic_katz_consensus
R_005286,J_001830,0.8416548371315002,23,0.002872850189861143,47,50,semantic_katz_consensus
R_006275,J_001830,0.8403913378715515,26,0.003217500736228162,21,50,semantic_katz_consensus
R_009590,J_001830,0.8203721046447754,42,0.0034764460795188856,6,50,semantic_katz_consensus
R_000275,J_001831,0.892524242401123,4,0.0034106915437473848,39,50,semantic_katz_consensus
R_001066,J_001832,0.8759037852287292,25,0.0035931692192513096,22,50,semantic_katz_consensus
R_005443,J_001832,0.8623236417770386,41,0.0031979189681048178,47,50,semantic_katz_consensus
R_006505,J_001832,0.8925530910491943,3,0.00338719935612832,30,50,semantic_katz_consensus
R_007550,J_001832,0.8714436888694763,31,0.004895126594787613,1,50,semantic_katz_consensus
R_007154,J_001833,0.8632006049156189,29,0.002967660071618205,41,50,semantic_katz_consensus
R_003309,J_001834,0.8714524507522583,4,0.004221009856736432,1,50,semantic_katz_consensus
R_004127,J_001834,0.8427512049674988,33,0.0033158816619903234,17,50,semantic_katz_consensus
R_007550,J_001834,0.801666259765625,39,0.004069653450806537,3,50,semantic_katz_consensus
R_005191,J_001835,0.8041366338729858,40,0.002913872983860498,50,50,semantic_katz_consensus
R_007463,J_001835,0.8629337549209595,16,0.0033788324758104544,20,50,semantic_katz_consensus
R_002671,J_001836,0.8621926307678223,4,0.004075216609173033,8,50,semantic_katz_consensus
R_007671,J_001836,0.726043164730072,44,0.0036417768096693856,22,50,semantic_katz_consensus
R_008894,J_001836,0.8713275194168091,1,0.003896737924237316,12,50,semantic_katz_consensus
R_001272,J_001837,0.8811672925949097,22,0.003903112690193785,21,50,semantic_katz_consensus
R_002697,J_001837,0.8938731551170349,8,0.003830614489284365,25,50,semantic_katz_consensus
R_003399,J_001837,0.8422553539276123,45,0.004014272671559713,15,50,semantic_katz_consensus
R_004433,J_001837,0.8755452036857605,30,0.0038234428775833374,26,50,semantic_katz_consensus
R_004460,J_001837,0.8825905323028564,19,0.004017888001101056,14,50,semantic_katz_consensus
R_004623,J_001837,0.8703834414482117,34,0.003917441151750425,19,50,semantic_katz_consensus
R_008484,J_001837,0.8744927644729614,31,0.003521054679368754,45,50,semantic_katz_consensus
R_000275,J_001838,0.8743858933448792,20,0.0034106767819019703,6,50,semantic_katz_consensus
R_005456,J_001840,0.9020223021507263,8,0.003682843889204984,32,50,semantic_katz_consensus
R_004910,J_001841,0.8034897446632385,46,0.003291577866781285,30,50,semantic_katz_consensus
R_000453,J_001843,0.7913036346435547,47,0.003154535160562616,21,50,semantic_katz_consensus
R_001207,J_001843,0.8828126788139343,18,0.003594349726022733,8,50,semantic_katz_consensus
R_002587,J_001844,0.7898173928260803,43,0.003506711455966699,28,50,semantic_katz_consensus
R_007908,J_001844,0.8503871560096741,25,0.0036254414719059337,21,50,semantic_katz_consensus
R_009997,J_001844,0.7887700796127319,45,0.003277647828096924,39,50,semantic_katz_consensus
R_000893,J_001846,0.884185791015625,7,0.003640168356334854,38,50,semantic_katz_consensus
R_001617,J_001846,0.8828819394111633,9,0.0042791943579346264,6,50,semantic_katz_consensus
R_003331,J_001846,0.7710314393043518,42,0.0037668815915650896,30,50,semantic_katz_consensus
R_003504,J_001846,0.8743481636047363,30,0.0038102949227981197,26,50,semantic_katz_consensus
R_006658,J_001846,0.8758819103240967,25,0.004153337015830608,10,50,semantic_katz_consensus
R_002324,J_001847,0.8533166646957397,25,0.0036170598297426537,22,50,semantic_katz_consensus
R_006225,J_001847,0.782558798789978,50,0.0034373858761900986,34,50,semantic_katz_consensus
R_007130,J_001847,0.8102861046791077,38,0.0041214336623574335,7,50,semantic_katz_consensus
R_007661,J_001847,0.8314715027809143,35,0.00528835520788188,3,50,semantic_katz_consensus
R_008039,J_001847,0.7922078967094421,44,0.0037640631077683053,18,50,semantic_katz_consensus
R_003221,J_001848,0.8066982626914978,48,0.004411470751531358,4,50,semantic_katz_consensus
R_008027,J_001848,0.8039551973342896,50,0.003886806876121162,14,50,semantic_katz_consensus
R_008066,J_001848,0.8174639940261841,40,0.0034354085236741167,37,50,semantic_katz_consensus
R_009401,J_001849,0.8573448061943054,21,0.0033051094825933673,42,50,semantic_katz_consensus
R_000084,J_001850,0.8840469121932983,5,0.0034342132550572784,47,50,semantic_katz_consensus
R_002125,J_001850,0.8149209022521973,48,0.003919448027957237,18,50,semantic_katz_consensus
R_002746,J_001850,0.9024873971939087,1,0.004231029475925073,9,50,semantic_katz_consensus
R_008358,J_001850,0.8571605086326599,18,0.004390000201964519,6,50,semantic_katz_consensus
R_001760,J_001851,0.8613455891609192,20,0.0030513436366422747,49,50,semantic_katz_consensus
R_002457,J_001851,0.7741191983222961,44,0.0035441632059609544,15,50,semantic_katz_consensus
R_000536,J_001852,0.7912331223487854,50,0.0027975777906911817,38,50,semantic_katz_consensus
R_000952,J_001852,0.8768672943115234,26,0.0027660876219357017,39,50,semantic_katz_consensus
R_001827,J_001852,0.8868618607521057,12,0.004361269469624164,1,50,semantic_katz_consensus
R_005502,J_001853,0.8838052749633789,24,0.0023043302748093943,24,50,semantic_katz_consensus
R_006396,J_001853,0.8310648798942566,38,0.002473261572655822,10,50,semantic_katz_consensus
R_001145,J_001854,0.852372407913208,39,0.004487171097264427,5,50,semantic_katz_consensus
R_001546,J_001854,0.875603973865509,20,0.0036568873551251703,25,50,semantic_katz_consensus
R_004069,J_001854,0.849968433380127,43,0.0036660658430330093,24,50,semantic_katz_consensus
R_001496,J_001855,0.797020435333252,43,0.0036031297910582923,20,50,semantic_katz_consensus
R_001714,J_001855,0.8321622610092163,15,0.003511477768588636,26,50,semantic_katz_consensus
R_003824,J_001855,0.8387896418571472,9,0.0032923747125258437,45,50,semantic_katz_consensus
R_009997,J_001856,0.7925339341163635,45,0.004015467940176551,9,50,semantic_katz_consensus
R_002011,J_001857,0.8057704567909241,43,0.004590008483848733,23,50,semantic_katz_consensus
R_008498,J_001857,0.831821858882904,34,0.005237770264947822,7,50,semantic_katz_consensus
R_006908,J_001858,0.8548334240913391,49,0.0034911582021023915,24,50,semantic_katz_consensus
R_002578,J_001859,0.849217414855957,30,0.0034780250091625883,21,50,semantic_katz_consensus
R_002587,J_001859,0.8755495548248291,6,0.0033314201540092163,31,50,semantic_katz_consensus
R_007397,J_001859,0.8474700450897217,32,0.003486790312352733,20,50,semantic_katz_consensus
R_009821,J_001859,0.853909432888031,25,0.0034692892296632727,23,50,semantic_katz_consensus
R_009997,J_001859,0.8642138838768005,11,0.003819458648860544,11,50,semantic_katz_consensus
R_001796,J_001860,0.8340693116188049,33,0.0037955089909875415,14,50,semantic_katz_consensus
R_005178,J_001860,0.8283751606941223,41,0.003107919684505937,50,50,semantic_katz_consensus
R_005372,J_001860,0.8737615942955017,5,0.0038246233843547608,13,50,semantic_katz_consensus
R_005389,J_001860,0.8429983854293823,24,0.0034154726182147365,32,50,semantic_katz_consensus
R_006524,J_001860,0.8260553479194641,43,0.003317076930607161,37,50,semantic_katz_consensus
R_003138,J_001862,0.7879723310470581,46,0.00405967811715414,34,50,semantic_katz_consensus
R_004128,J_001862,0.8944553136825562,26,0.005128159689534767,4,50,semantic_katz_consensus
R_006156,J_001862,0.8962606191635132,22,0.003787998003795893,44,50,semantic_katz_consensus
R_005103,J_001863,0.8296615481376648,45,0.0029481521127219332,34,50,semantic_katz_consensus
R_008543,J_001863,0.839621901512146,38,0.0028573116978422497,38,50,semantic_katz_consensus
R_004592,J_001864,0.8617973923683167,35,0.0030820074359623672,14,50,semantic_katz_consensus
R_006438,J_001864,0.8831733465194702,8,0.0026126800542627523,39,50,semantic_katz_consensus
R_008191,J_001864,0.8272750377655029,42,0.002698754156520498,31,50,semantic_katz_consensus
R_009987,J_001864,0.8694791197776794,26,0.003841357144990492,2,50,semantic_katz_consensus
R_002477,J_001865,0.8946645855903625,9,0.003270048269832788,19,50,semantic_katz_consensus
R_004180,J_001865,0.8224414587020874,46,0.00310034964993263,33,50,semantic_katz_consensus
R_005908,J_001865,0.8921633958816528,14,0.003037797258984778,38,50,semantic_katz_consensus
R_005088,J_001866,0.7610677480697632,33,0.0038313818113380944,35,50,semantic_katz_consensus
R_003594,J_001867,0.8621455430984497,21,0.003309108473161575,16,50,semantic_katz_consensus
R_007095,J_001867,0.8588367700576782,23,0.003162872517189653,27,50,semantic_katz_consensus
R_004636,J_001868,0.8656549453735352,25,0.0040047252844704236,33,50,semantic_katz_consensus
R_008878,J_001868,0.8747891187667847,14,0.004462527926564768,11,50,semantic_katz_consensus
R_002253,J_001869,0.8661709427833557,20,0.0031692620449915365,21,50,semantic_katz_consensus
R_009173,J_001869,0.8692010045051575,14,0.0028887871047523156,42,50,semantic_katz_consensus
R_009376,J_001869,0.8538931012153625,29,0.0030218603440936055,29,50,semantic_katz_consensus
R_000501,J_001870,0.8006724715232849,47,0.0027748381632804325,29,50,semantic_katz_consensus
R_003244,J_001870,0.8884994387626648,4,0.0025708751763642533,44,50,semantic_katz_consensus
R_007127,J_001870,0.8714675307273865,30,0.0025369944703750977,50,50,semantic_katz_consensus
R_006008,J_001872,0.7901293039321899,38,0.004169628068057815,6,50,semantic_katz_consensus
R_001383,J_001873,0.8824319243431091,24,0.0035409758229827198,18,50,semantic_katz_consensus
R_002723,J_001873,0.8279252052307129,41,0.0032991183776637633,23,50,semantic_katz_consensus
R_004868,J_001873,0.8703472018241882,30,0.003158106204567716,28,50,semantic_katz_consensus
R_008013,J_001873,0.9001410007476807,7,0.002971659062186412,42,50,semantic_katz_consensus
R_007763,J_001874,0.762794554233551,49,0.003790004880002704,29,50,semantic_katz_consensus
R_001283,J_001875,0.7986137866973877,34,0.004138949506892309,6,50,semantic_katz_consensus
R_001382,J_001875,0.8165826201438904,16,0.003604310297829716,15,50,semantic_katz_consensus
R_001573,J_001875,0.8036309480667114,29,0.003585584422832588,16,50,semantic_katz_consensus
R_003748,J_001875,0.8287101984024048,4,0.005371182879779733,1,50,semantic_katz_consensus
R_006382,J_001875,0.8284589648246765,5,0.004554076616116522,2,50,semantic_katz_consensus
R_006668,J_001875,0.7807662487030029,50,0.003382388757970139,21,50,semantic_katz_consensus
R_001433,J_001876,0.8864022493362427,15,0.005078386354190682,4,50,semantic_katz_consensus
R_001836,J_001876,0.8770890235900879,31,0.0035214531022410333,50,50,semantic_katz_consensus
R_002153,J_001876,0.8825547695159912,20,0.0048779944112796025,5,50,semantic_katz_consensus
R_007524,J_001876,0.7907132506370544,47,0.0038883710439194504,33,50,semantic_katz_consensus
R_009914,J_001876,0.8733521699905396,36,0.003916644306005867,30,50,semantic_katz_consensus
R_000728,J_001877,0.876541793346405,8,0.003751741522418476,10,50,semantic_katz_consensus
R_001326,J_001877,0.8613091707229614,26,0.003161352634927608,36,50,semantic_katz_consensus
R_000207,J_001879,0.811874270439148,49,0.005052105206465662,1,50,semantic_katz_consensus
R_009742,J_001879,0.8501062393188477,36,0.0032449771525700204,38,50,semantic_katz_consensus
R_000547,J_001880,0.8958736658096313,5,0.0028644833095432774,45,50,semantic_katz_consensus
R_000453,J_001881,0.8829390406608582,7,0.003023468797428137,41,50,semantic_katz_consensus
R_000759,J_001881,0.7743628025054932,50,0.0045305696666520425,1,50,semantic_katz_consensus
R_002452,J_001881,0.8723036646842957,20,0.002989971752465846,45,50,semantic_katz_consensus
R_004295,J_001881,0.8624736666679382,27,0.0032676872562899407,18,50,semantic_katz_consensus
R_009420,J_001881,0.7799333333969116,38,0.003082420620680061,32,50,semantic_katz_consensus
R_004802,J_001882,0.8700833320617676,20,0.004739358013571816,5,50,semantic_katz_consensus
R_008044,J_001882,0.8743616342544556,9,0.004086401973287683,17,50,semantic_katz_consensus
R_004159,J_001883,0.7773030996322632,47,0.003252517663452498,48,50,semantic_katz_consensus
R_000207,J_001884,0.8736578226089478,7,0.0050282293578197326,6,50,semantic_katz_consensus
R_001032,J_001884,0.8256163001060486,48,0.00423299206659564,28,50,semantic_katz_consensus
R_004472,J_001884,0.8654069304466248,12,0.0039111106713302,44,50,semantic_katz_consensus
R_002932,J_001885,0.8887411952018738,11,0.004196750347063637,13,50,semantic_katz_consensus
R_005896,J_001885,0.8430401682853699,43,0.004333778291436892,9,50,semantic_katz_consensus
R_009751,J_001885,0.878528356552124,25,0.003472860273668372,48,50,semantic_katz_consensus
R_006158,J_001886,0.8571780920028687,10,0.003473627595722102,40,50,semantic_katz_consensus
R_007422,J_001886,0.8345193266868591,27,0.0034533375529266857,42,50,semantic_katz_consensus
R_007823,J_001886,0.8567266464233398,12,0.003699533364304471,27,50,semantic_katz_consensus
R_008838,J_001886,0.7710381150245667,44,0.0035529285091510992,34,50,semantic_katz_consensus
R_003879,J_001887,0.8651594519615173,43,0.003705126046361796,19,50,semantic_katz_consensus
R_002434,J_001888,0.8561716079711914,11,0.003273250414656437,37,50,semantic_katz_consensus
R_007737,J_001888,0.7831200361251831,32,0.003351341297623182,35,50,semantic_katz_consensus
R_009008,J_001888,0.769661009311676,44,0.0031848152988558443,44,50,semantic_katz_consensus
R_009562,J_001888,0.7680008411407471,46,0.0036823864189510463,15,50,semantic_katz_consensus
R_002075,J_001889,0.8535472750663757,19,0.003544546866987819,18,50,semantic_katz_consensus
R_000016,J_001890,0.862272322177887,35,0.003552559609969649,29,50,semantic_katz_consensus
R_000238,J_001892,0.8888359665870667,21,0.004042973880209238,11,50,semantic_katz_consensus
R_003946,J_001892,0.8054526448249817,50,0.0035844039160611648,35,50,semantic_katz_consensus
R_008125,J_001892,0.8725559711456299,32,0.0034218326223257912,44,50,semantic_katz_consensus
R_006793,J_001893,0.8789812326431274,23,0.003052524143413698,11,50,semantic_katz_consensus
R_001098,J_001894,0.8538159728050232,43,0.0032692957096244722,45,50,semantic_katz_consensus
R_004433,J_001894,0.9149456024169922,1,0.00325653141586612,48,50,semantic_katz_consensus
R_004460,J_001894,0.8749780654907227,30,0.0036103309264501494,29,50,semantic_katz_consensus
R_000692,J_001896,0.8760688900947571,13,0.003176817317719429,29,50,semantic_katz_consensus
R_002253,J_001896,0.8889551162719727,1,0.0030967638440821165,34,50,semantic_katz_consensus
R_009173,J_001896,0.8822395205497742,6,0.0031509345928666882,31,50,semantic_katz_consensus
R_009376,J_001896,0.8612685203552246,28,0.003461689671399137,17,50,semantic_katz_consensus
R_004421,J_001897,0.8524954915046692,44,0.002534589171296007,46,50,semantic_katz_consensus
R_001980,J_001898,0.8756335973739624,15,0.0024346145540447292,45,50,semantic_katz_consensus
R_008906,J_001898,0.8818020820617676,8,0.002632601197876718,26,50,semantic_katz_consensus
R_001326,J_001899,0.89304119348526,3,0.005776393702733207,1,50,semantic_katz_consensus
R_003138,J_001900,0.815366804599762,39,0.003742563034510637,49,50,semantic_katz_consensus
R_007520,J_001900,0.8206775188446045,34,0.004268864886946193,18,50,semantic_katz_consensus
R_008834,J_001900,0.8948116898536682,6,0.0037848106208176586,46,50,semantic_katz_consensus
R_005382,J_001901,0.8003568649291992,38,0.0035453437127323777,39,50,semantic_katz_consensus
